national_rank,scientific_name,common_name,class,order,family,phylum,top5,top10,evidence_support,evidence_support_label,direct_protective_context_count,direct_protective_chemical_count,warning_context_count,eligible_state_count,broad_life_stage_category_count,official_or_common_method_species,selection_incremental_gain_lower5,selection_objective_cumulative_lower5,incremental_expected_capture_lower5,validated_incremental_expected_capture_lower5,rank_scope,leave_one_out_loss_top5,support_note,cumulative_expected_capture_lower-5%,cumulative_expected_capture_lower-10%,cumulative_expected_capture_lower-20%
268,Dugesia etrusca,,Turbellaria,Tricladida,Planariidae,Platyhelminthes,False,False,sparse_5_19,Limited (5-19 protective contexts),5,3,0,0,1,False,1.6024423640851774e-07,0.999995470831435,0.00011673652255461686,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9768931877230909,0.999035089282157,0.9999954449232604
269,Hexagenia limbata,,Insecta,Ephemeroptera,Ephemeridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),6,5,1,43,2,False,1.5462097861809738e-07,0.9999956254524139,0.00011150663344361433,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9770046943565345,0.9990417859093086,0.9999954868177273
270,Nemoura sp.,,Insecta,Plecoptera,Nemouridae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.4908528923039852e-07,0.9999957745377032,0.00010939799719389409,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9771140923537284,0.9990483016385916,0.9999955278377863
271,Hyla femoralis,,Amphibia,Anura,Hylidae,Chordata,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,5,1,False,1.4393112012927206e-07,0.9999959184688231,0.00010734035369763806,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.977221432707426,0.999054953883333,0.9999955705138175
272,Lampsilis teres,,Bivalvia,Unionoida,Unionidae,Mollusca,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,19,1,False,1.3890280591507893e-07,0.9999960573716293,0.00010855502392936867,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9773299877313554,0.9990618132184664,0.9999956161002659
273,Cirrhinus mrigala,,Actinopterygii,Cypriniformes,Cyprinidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),90,45,12,0,3,False,1.3383214437563836e-07,0.9999961912037734,0.00011020827233676478,,extended_r1_greedy_order,,,0.9774401960036921,0.9990682370963319,0.9999956540062006
274,Culex pipiens,,Insecta,Diptera,Culicidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),44,26,0,22,2,False,1.291948979849845e-07,0.9999963203986715,0.0001041967422313883,,extended_r1_greedy_order,,,0.9775443927459235,0.9990753975780008,0.9999957092559086
275,Etheostoma nigrum,,Actinopterygii,Perciformes,Percidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),7,5,1,23,1,False,1.2472857269185165e-07,0.9999964451272441,0.00010724506459591776,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9776516378105194,0.9990824398662602,0.9999957566903025
276,Caecidotea brevicauda,,Malacostraca,Isopoda,Asellidae,Arthropoda,False,False,moderate_20_49,Moderate (20-49 protective contexts),33,31,0,4,2,False,1.2033371035807556e-07,0.9999965654609546,0.00010738971319279589,,extended_r1_greedy_order,,,0.9777590275237122,0.9990888378076643,0.9999957947300315
277,Lepomis humilis,,Actinopterygii,Perciformes,Centrarchidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),16,15,1,8,1,False,1.160790250552827e-07,0.9999966815399796,0.00010262801922966691,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9778616555429419,0.9990944815670282,0.9999958250582177
278,Gobiocypris rarus,,Actinopterygii,Cypriniformes,Cyprinidae,Chordata,False,False,strong_50_plus,Strong (50+ protective contexts),53,29,9,0,4,False,1.121025670568355e-07,0.9999967936425463,0.00010415102366301277,,extended_r1_greedy_order,,,0.9779658065666049,0.9991004467351755,0.9999958569355967
279,Chaoborus crystallinus,,Insecta,Diptera,Chaoboridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),7,7,3,0,2,False,1.0818536276491849e-07,0.9999969018279095,0.00010223880424842235,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9780680453708533,0.9991073226302736,0.9999959062405536
280,Diaptomus leptopus,,Maxillopoda,Calanoida,Diaptomidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,1.0441770828510846e-07,0.9999970062456177,0.0001052439783448822,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9781732893491982,0.9991140419551049,0.9999959492962646
281,Hesperoperla pacifica,,Insecta,Plecoptera,Perlidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),18,13,0,9,2,False,1.0077564770717769e-07,0.9999971070212654,0.00010197997727146024,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9782752693264697,0.9991232926876248,0.9999960350330167
282,Oncorhynchus gilae,,Actinopterygii,Salmoniformes,Salmonidae,Chordata,False,False,sparse_5_19,Limited (5-19 protective contexts),5,2,0,1,1,False,9.736177733759331e-08,0.9999972043830425,9.248930286620549e-05,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9783677586293359,0.9991288185850883,0.9999960702212545
283,Chironomus decorus,,Insecta,Diptera,Chironomidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),17,15,0,0,3,False,9.403580108880839e-08,0.9999972984188438,8.910926844485356e-05,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9784568678977807,0.99913410271461,0.9999961035024881
284,Hydra viridissima,,Hydrozoa,Hydroida,Hydridae,Cnidaria,False,False,sparse_5_19,Limited (5-19 protective contexts),17,9,0,27,2,False,9.08206774143546e-08,0.9999973892395213,0.00010238125225126016,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.978559249150032,0.9991401010541332,0.9999961382906702
285,Lymnaea sp.,,Gastropoda,Basommatophora,Lymnaeidae,Mollusca,False,False,sparse_5_19,Limited (5-19 protective contexts),17,15,0,0,2,False,8.764855183614624e-08,0.9999974768880731,9.973335717150533e-05,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9786589825072035,0.9991454966339761,0.9999961656340516
286,Heptagenia sulphurea,,Insecta,Ephemeroptera,Heptageniidae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),9,6,1,0,1,False,8.463620959076684e-08,0.9999975615242827,9.824865772700697e-05,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9787572311649305,0.9991514543507012,0.9999962035487389
